date,loading_port,discharge_port,cargo_type,vessel_class,quantity_mt,distance_nm,sea_days,port_days,total_voyage_days,bdi,bunker_price,iron_ore_price,coking_coal_price,thermal_coal_price,steel_hrc_price,port_congestion,month,quarter,day_of_year,is_monsoon,freight_rate
2023-06-03,Samarinda,Haldia,Thermal Coal,Handysize,30586,3250,10.2,6.4,16.6,912.8,557.5,99.6,195.78,89.03,506.74,34.0,6,2,154,1,10.58
2023-06-03,Samarinda,Paradip,Thermal Coal,Handysize,32570,3100,9.3,5.6,15.2,912.8,557.5,99.6,195.78,89.03,506.74,49.8,6,2,154,1,10.53
2023-06-03,Samarinda,Paradip,Thermal Coal,Panamax,75586,3100,9.3,7.0,17.3,912.8,557.5,99.6,195.78,89.03,506.74,49.8,6,2,154,1,15.86
2023-06-03,Vostochny,Haldia,Thermal Coal,Panamax,73473,4700,14.2,9.5,23.7,912.8,557.5,99.6,195.78,89.03,506.74,34.0,6,2,154,1,16.42
2023-06-03,Vostochny,Haldia,Thermal Coal,Handysize,15297,4700,15.0,5.4,20.4,912.8,557.5,99.6,195.78,89.03,506.74,34.0,6,2,154,1,11.42
2023-06-03,Vostochny,Paradip,Coking Coal,Handysize,24447,4600,14.4,6.1,21.2,912.8,557.5,99.6,195.78,89.03,506.74,49.8,6,2,154,1,12.13
2023-06-03,Vostochny,Paradip,Coking Coal,Capesize,186572,4600,13.7,9.0,23.1,912.8,557.5,99.6,195.78,89.03,506.74,49.8,6,2,154,1,23.84
2023-06-03,Vostochny,Paradip,Thermal Coal,Panamax,76619,4600,13.6,7.9,22.3,912.8,557.5,99.6,195.78,89.03,506.74,49.8,6,2,154,1,17.41
2023-06-03,Vostochny,Visakhapatnam,Coking Coal,Supramax,49471,4800,14.5,5.9,20.4,912.8,557.5,99.6,195.78,89.03,506.74,40.7,6,2,154,1,14.13
2023-06-03,Vostochny,Visakhapatnam,Coking Coal,Panamax,67680,4800,14.2,7.0,21.2,912.8,557.5,99.6,195.78,89.03,506.74,40.7,6,2,154,1,17.71
2023-06-03,Vostochny,Visakhapatnam,Coking Coal,Handysize,25406,4800,14.7,6.9,21.6,912.8,557.5,99.6,195.78,89.03,506.74,40.7,6,2,154,1,12.29
2023-06-03,Vostochny,Visakhapatnam,Thermal Coal,Handysize,24642,4800,14.4,4.9,19.3,912.8,557.5,99.6,195.78,89.03,506.74,40.7,6,2,154,1,11.41
2023-06-04,Dampier,Paradip,Iron Ore,Panamax,64711,4180,12.8,7.5,20.5,929.7,554.9,100.48,191.8,89.25,508.14,45.5,6,2,155,1,17.35
2023-06-04,Dampier,Visakhapatnam,Iron Ore,Handysize,15427,4450,13.5,3.9,17.4,929.7,554.9,100.48,191.8,89.25,508.14,35.8,6,2,155,1,11.33
2023-06-04,Dampier,Visakhapatnam,Iron Ore,Supramax,50315,4450,12.9,6.8,19.7,929.7,554.9,100.48,191.8,89.25,508.14,35.8,6,2,155,1,13.12
2023-06-04,Hampton Roads,Haldia,Thermal Coal,Handysize,25682,10000,30.9,5.4,36.3,929.7,554.9,100.48,191.8,89.25,508.14,41.9,6,2,155,1,15.52
2023-06-04,Hampton Roads,Haldia,Thermal Coal,Panamax,71357,10000,30.4,8.7,39.2,929.7,554.9,100.48,191.8,89.25,508.14,41.9,6,2,155,1,21.3
2023-06-04,Hampton Roads,Haldia,Coking Coal,Supramax,47385,10000,30.4,6.4,37.0,929.7,554.9,100.48,191.8,89.25,508.14,41.9,6,2,155,1,18.09
2023-06-04,Hampton Roads,Paradip,Thermal Coal,Handysize,18600,9800,31.2,5.7,37.3,929.7,554.9,100.48,191.8,89.25,508.14,45.5,6,2,155,1,15.44
2023-06-04,Hampton Roads,Paradip,Coking Coal,Supramax,60724,9800,28.6,4.7,33.6,929.7,554.9,100.48,191.8,89.25,508.14,45.5,6,2,155,1,18.1
2023-06-04,Hampton Roads,Visakhapatnam,Thermal Coal,Supramax,56637,9600,28.2,6.6,34.8,929.7,554.9,100.48,191.8,89.25,508.14,35.8,6,2,155,1,16.46
2023-06-04,Hampton Roads,Visakhapatnam,Thermal Coal,Panamax,80534,9600,28.0,8.0,36.1,929.7,554.9,100.48,191.8,89.25,508.14,35.8,6,2,155,1,20.75
2023-06-04,Hampton Roads,Visakhapatnam,Coking Coal,Capesize,186529,9600,28.4,10.3,38.7,929.7,554.9,100.48,191.8,89.25,508.14,35.8,6,2,155,1,26.0
2023-06-04,Hampton Roads,Visakhapatnam,Coking Coal,Supramax,44758,9600,28.9,7.6,36.4,929.7,554.9,100.48,191.8,89.25,508.14,35.8,6,2,155,1,18.08
2023-06-04,Hay Point,Visakhapatnam,Coking Coal,Supramax,51661,5250,15.4,5.1,20.5,929.7,554.9,100.48,191.8,89.25,508.14,35.8,6,2,155,1,15.13
2023-06-04,Hay Point,Visakhapatnam,Coking Coal,Handysize,16894,5250,16.9,4.8,21.8,929.7,554.9,100.48,191.8,89.25,508.14,35.8,6,2,155,1,13.31
2023-06-04,Muara Berau,Haldia,Thermal Coal,Supramax,52333,3350,9.7,7.7,17.5,929.7,554.9,100.48,191.8,89.25,508.14,41.9,6,2,155,1,13.09
2023-06-04,Muara Berau,Paradip,Thermal Coal,Supramax,49052,3200,9.3,4.9,14.7,929.7,554.9,100.48,191.8,89.25,508.14,45.5,6,2,155,1,12.72
2023-06-04,Nacala,Paradip,Coking Coal,Supramax,58021,3900,11.6,6.1,18.3,929.7,554.9,100.48,191.8,89.25,508.14,45.5,6,2,155,1,14.61
2023-06-04,Nacala,Paradip,Thermal Coal,Capesize,133808,3900,11.1,9.0,20.6,929.7,554.9,100.48,191.8,89.25,508.14,45.5,6,2,155,1,21.68
2023-06-04,Nacala,Paradip,Thermal Coal,Handysize,21423,3900,12.0,6.0,18.4,929.7,554.9,100.48,191.8,89.25,508.14,45.5,6,2,155,1,11.74
2023-06-04,Nacala,Visakhapatnam,Coking Coal,Capesize,141675,3700,10.5,10.4,20.9,929.7,554.9,100.48,191.8,89.25,508.14,35.8,6,2,155,1,22.73
2023-06-04,Nacala,Visakhapatnam,Thermal Coal,Handysize,19312,3700,11.1,5.6,16.7,929.7,554.9,100.48,191.8,89.25,508.14,35.8,6,2,155,1,11.8
2023-06-04,Nacala,Visakhapatnam,Coking Coal,Panamax,73397,3700,11.3,7.3,18.7,929.7,554.9,100.48,191.8,89.25,508.14,35.8,6,2,155,1,18.88
2023-06-04,Newcastle,Haldia,Coking Coal,Handysize,24373,5900,18.7,7.5,26.4,929.7,554.9,100.48,191.8,89.25,508.14,41.9,6,2,155,1,13.66
2023-06-04,Newcastle,Paradip,Thermal Coal,Handysize,25426,5800,17.9,5.5,23.6,929.7,554.9,100.48,191.8,89.25,508.14,45.5,6,2,155,1,12.28
2023-06-04,Newcastle,Paradip,Coking Coal,Handysize,31376,5800,17.2,4.8,22.3,929.7,554.9,100.48,191.8,89.25,508.14,45.5,6,2,155,1,13.96
2023-06-04,Newcastle,Visakhapatnam,Coking Coal,Capesize,176067,5650,15.7,10.7,26.4,929.7,554.9,100.48,191.8,89.25,508.14,35.8,6,2,155,1,23.94
2023-06-04,Newcastle,Visakhapatnam,Thermal Coal,Handysize,22388,5650,17.1,5.1,22.2,929.7,554.9,100.48,191.8,89.25,508.14,35.8,6,2,155,1,12.84
2023-06-04,Port Hedland,Gangavaram,Iron Ore,Supramax,46027,4550,13.4,3.9,17.4,929.7,554.9,100.48,191.8,89.25,508.14,32.5,6,2,155,1,13.44
2023-06-04,Port Hedland,Gangavaram,Iron Ore,Handysize,27802,4550,13.5,6.1,19.5,929.7,554.9,100.48,191.8,89.25,508.14,32.5,6,2,155,1,11.59
2023-06-04,Port Hedland,Gangavaram,Iron Ore,Panamax,68699,4550,13.3,7.7,21.0,929.7,554.9,100.48,191.8,89.25,508.14,32.5,6,2,155,1,17.58
2023-06-04,Port Hedland,Paradip,Iron Ore,Capesize,159696,4250,12.0,9.2,21.6,929.7,554.9,100.48,191.8,89.25,508.14,45.5,6,2,155,1,21.41
2023-06-04,Port Hedland,Paradip,Iron Ore,Panamax,77401,4250,12.5,5.3,18.2,929.7,554.9,100.48,191.8,89.25,508.14,45.5,6,2,155,1,16.97
2023-06-04,Richards Bay,Gangavaram,Chrome Ore,Handysize,14736,4650,14.5,5.0,19.5,929.7,554.9,100.48,191.8,89.25,508.14,32.5,6,2,155,1,13.91
2023-06-04,Richards Bay,Gangavaram,Thermal Coal,Capesize,138342,4650,13.2,9.4,22.6,929.7,554.9,100.48,191.8,89.25,508.14,32.5,6,2,155,1,22.42
2023-06-04,Richards Bay,Gangavaram,Chrome Ore,Supramax,50438,4650,13.7,5.8,19.5,929.7,554.9,100.48,191.8,89.25,508.14,32.5,6,2,155,1,15.75
2023-06-04,Richards Bay,Haldia,Chrome Ore,Supramax,47699,5100,14.8,8.1,22.9,929.7,554.9,100.48,191.8,89.25,508.14,41.9,6,2,155,1,16.48
2023-06-04,Richards Bay,Haldia,Thermal Coal,Panamax,76000,5100,15.5,10.0,25.6,929.7,554.9,100.48,191.8,89.25,508.14,41.9,6,2,155,1,18.4
2023-06-04,Richards Bay,Paradip,Chrome Ore,Panamax,73292,4800,14.2,8.4,23.1,929.7,554.9,100.48,191.8,89.25,508.14,45.5,6,2,155,1,19.92
2023-06-04,Richards Bay,Paradip,Thermal Coal,Capesize,154850,4800,14.1,8.5,22.8,929.7,554.9,100.48,191.8,89.25,508.14,45.5,6,2,155,1,22.19
2023-06-04,Richards Bay,Paradip,Chrome Ore,Handysize,26702,4800,14.6,6.3,21.3,929.7,554.9,100.48,191.8,89.25,508.14,45.5,6,2,155,1,14.33
2023-06-04,Richards Bay,Visakhapatnam,Chrome Ore,Handysize,16529,4600,14.0,5.6,19.6,929.7,554.9,100.48,191.8,89.25,508.14,35.8,6,2,155,1,13.86
2023-06-04,Richards Bay,Visakhapatnam,Chrome Ore,Panamax,64957,4600,13.6,6.8,20.4,929.7,554.9,100.48,191.8,89.25,508.14,35.8,6,2,155,1,20.12
2023-06-04,Saldanha Bay,Paradip,Manganese Ore,Panamax,60336,5600,16.5,7.1,24.1,929.7,554.9,100.48,191.8,89.25,508.14,45.5,6,2,155,1,20.55
2023-06-04,Saldanha Bay,Paradip,Iron Ore,Capesize,127859,5600,16.2,9.3,26.0,929.7,554.9,100.48,191.8,89.25,508.14,45.5,6,2,155,1,22.32
2023-06-04,Saldanha Bay,Visakhapatnam,Iron Ore,Handysize,31374,5400,17.0,5.3,22.2,929.7,554.9,100.48,191.8,89.25,508.14,35.8,6,2,155,1,11.59
2023-06-04,Samarinda,Haldia,Thermal Coal,Handysize,24993,3250,10.2,5.9,16.2,929.7,554.9,100.48,191.8,89.25,508.14,41.9,6,2,155,1,11.17
2023-06-04,Samarinda,Paradip,Thermal Coal,Supramax,49989,3100,9.3,5.5,15.3,929.7,554.9,100.48,191.8,89.25,508.14,45.5,6,2,155,1,12.68
2023-06-04,Tubarao,Paradip,Iron Ore,Supramax,48751,9200,26.4,5.5,32.3,929.7,554.9,100.48,191.8,89.25,508.14,45.5,6,2,155,1,16.32
2023-06-04,Vostochny,Haldia,Coking Coal,Panamax,58399,4700,14.1,9.7,23.9,929.7,554.9,100.48,191.8,89.25,508.14,41.9,6,2,155,1,19.34
2023-06-04,Vostochny,Paradip,Coking Coal,Panamax,58148,4600,13.8,6.6,20.9,929.7,554.9,100.48,191.8,89.25,508.14,45.5,6,2,155,1,19.01
2023-06-04,Vostochny,Paradip,Thermal Coal,Supramax,61036,4600,13.5,5.7,19.4,929.7,554.9,100.48,191.8,89.25,508.14,45.5,6,2,155,1,13.91
2023-06-04,Vostochny,Visakhapatnam,Coking Coal,Panamax,75578,4800,14.6,7.4,22.0,929.7,554.9,100.48,191.8,89.25,508.14,35.8,6,2,155,1,19.37
2023-06-05,Beira,Visakhapatnam,Coking Coal,Handysize,21311,4000,12.6,7.0,19.6,932.7,555.0,102.29,193.84,89.98,506.89,37.0,6,2,156,1,12.32
2023-06-05,Beira,Visakhapatnam,Coking Coal,Supramax,56200,4000,12.2,5.4,17.5,932.7,555.0,102.29,193.84,89.98,506.89,37.0,6,2,156,1,13.06
2023-06-05,Dampier,Paradip,Iron Ore,Handysize,18996,4180,12.9,5.7,19.0,932.7,555.0,102.29,193.84,89.98,506.89,44.4,6,2,156,1,10.81
2023-06-05,Dampier,Paradip,Iron Ore,Capesize,153902,4180,11.9,8.4,20.5,932.7,555.0,102.29,193.84,89.98,506.89,44.4,6,2,156,1,20.41
2023-06-05,Dampier,Paradip,Iron Ore,Panamax,68665,4180,12.3,7.3,19.8,932.7,555.0,102.29,193.84,89.98,506.89,44.4,6,2,156,1,13.72
2023-06-05,Dampier,Paradip,Iron Ore,Supramax,51478,4180,12.8,5.7,18.7,932.7,555.0,102.29,193.84,89.98,506.89,44.4,6,2,156,1,11.96
2023-06-05,Dampier,Visakhapatnam,Iron Ore,Handysize,17119,4450,14.2,4.9,19.2,932.7,555.0,102.29,193.84,89.98,506.89,37.0,6,2,156,1,10.19
2023-06-05,Hampton Roads,Haldia,Thermal Coal,Supramax,60812,10000,29.9,8.9,38.8,932.7,555.0,102.29,193.84,89.98,506.89,38.0,6,2,156,1,16.16
2023-06-05,Hampton Roads,Paradip,Thermal Coal,Capesize,179704,9800,28.2,9.5,37.9,932.7,555.0,102.29,193.84,89.98,506.89,44.4,6,2,156,1,24.13
2023-06-05,Hampton Roads,Paradip,Coking Coal,Handysize,27949,9800,30.0,4.0,34.3,932.7,555.0,102.29,193.84,89.98,506.89,44.4,6,2,156,1,15.3
2023-06-05,Hampton Roads,Visakhapatnam,Thermal Coal,Panamax,77201,9600,27.3,7.9,35.2,932.7,555.0,102.29,193.84,89.98,506.89,37.0,6,2,156,1,17.73
2023-06-05,Hampton Roads,Visakhapatnam,Coking Coal,Supramax,61113,9600,29.2,7.0,36.2,932.7,555.0,102.29,193.84,89.98,506.89,37.0,6,2,156,1,16.79
2023-06-05,Hampton Roads,Visakhapatnam,Coking Coal,Handysize,27371,9600,28.6,7.5,36.0,932.7,555.0,102.29,193.84,89.98,506.89,37.0,6,2,156,1,15.07
2023-06-05,Hampton Roads,Visakhapatnam,Thermal Coal,Capesize,151451,9600,28.0,7.9,36.0,932.7,555.0,102.29,193.84,89.98,506.89,37.0,6,2,156,1,24.53
2023-06-05,Hay Point,Paradip,Coking Coal,Capesize,170692,5400,15.1,10.4,25.7,932.7,555.0,102.29,193.84,89.98,506.89,44.4,6,2,156,1,23.14
2023-06-05,Hay Point,Paradip,Coking Coal,Panamax,57487,5400,16.1,5.8,22.2,932.7,555.0,102.29,193.84,89.98,506.89,44.4,6,2,156,1,15.85
2023-06-05,Muara Berau,Haldia,Thermal Coal,Supramax,54011,3350,9.9,8.5,18.4,932.7,555.0,102.29,193.84,89.98,506.89,38.0,6,2,156,1,12.11
2023-06-05,Nacala,Paradip,Thermal Coal,Panamax,57867,3900,11.7,7.3,19.3,932.7,555.0,102.29,193.84,89.98,506.89,44.4,6,2,156,1,14.03
2023-06-05,Nacala,Visakhapatnam,Thermal Coal,Panamax,66877,3700,10.7,8.6,19.3,932.7,555.0,102.29,193.84,89.98,506.89,37.0,6,2,156,1,13.78
2023-06-05,Nacala,Visakhapatnam,Coking Coal,Panamax,60512,3700,11.0,6.4,17.3,932.7,555.0,102.29,193.84,89.98,506.89,37.0,6,2,156,1,15.1
2023-06-05,Nacala,Visakhapatnam,Coking Coal,Handysize,31369,3700,11.4,5.3,16.7,932.7,555.0,102.29,193.84,89.98,506.89,37.0,6,2,156,1,11.94
2023-06-05,Nacala,Visakhapatnam,Coking Coal,Supramax,55328,3700,11.0,6.3,17.3,932.7,555.0,102.29,193.84,89.98,506.89,37.0,6,2,156,1,13.07
2023-06-05,Newcastle,Paradip,Coking Coal,Handysize,19882,5800,17.7,5.9,23.8,932.7,555.0,102.29,193.84,89.98,506.89,44.4,6,2,156,1,13.19
2023-06-05,Newcastle,Paradip,Thermal Coal,Capesize,199216,5800,16.9,12.4,29.6,932.7,555.0,102.29,193.84,89.98,506.89,44.4,6,2,156,1,21.82
2023-06-05,Newcastle,Paradip,Thermal Coal,Supramax,58179,5800,17.1,7.3,24.6,932.7,555.0,102.29,193.84,89.98,506.89,44.4,6,2,156,1,13.25
2023-06-05,Newcastle,Visakhapatnam,Thermal Coal,Supramax,50016,5650,16.9,6.1,23.0,932.7,555.0,102.29,193.84,89.98,506.89,37.0,6,2,156,1,12.92
2023-06-05,Newcastle,Visakhapatnam,Thermal Coal,Panamax,78284,5650,16.9,7.3,24.2,932.7,555.0,102.29,193.84,89.98,506.89,37.0,6,2,156,1,15.44
2023-06-05,Port Hedland,Dhamra,Iron Ore,Capesize,150142,4300,12.3,9.3,22.1,932.7,555.0,102.29,193.84,89.98,506.89,54.1,6,2,156,1,20.6
2023-06-05,Port Hedland,Dhamra,Iron Ore,Handysize,32648,4300,13.3,6.0,20.5,932.7,555.0,102.29,193.84,89.98,506.89,54.1,6,2,156,1,10.59
2023-06-05,Port Hedland,Gangavaram,Iron Ore,Capesize,199445,4550,12.9,9.7,22.6,932.7,555.0,102.29,193.84,89.98,506.89,23.6,6,2,156,1,20.77
2023-06-05,Port Hedland,Paradip,Iron Ore,Capesize,143567,4250,12.3,7.9,20.6,932.7,555.0,102.29,193.84,89.98,506.89,44.4,6,2,156,1,20.83
2023-06-05,Port Hedland,Paradip,Iron Ore,Handysize,18524,4250,12.8,4.1,17.2,932.7,555.0,102.29,193.84,89.98,506.89,44.4,6,2,156,1,10.38
2023-06-05,Richards Bay,Gangavaram,Thermal Coal,Supramax,50066,4650,13.5,5.8,19.3,932.7,555.0,102.29,193.84,89.98,506.89,23.6,6,2,156,1,12.53
2023-06-05,Richards Bay,Gangavaram,Thermal Coal,Handysize,19834,4650,13.9,5.5,19.5,932.7,555.0,102.29,193.84,89.98,506.89,23.6,6,2,156,1,11.03
2023-06-05,Richards Bay,Haldia,Chrome Ore,Supramax,58799,5100,15.3,8.9,24.2,932.7,555.0,102.29,193.84,89.98,506.89,38.0,6,2,156,1,15.24
2023-06-05,Richards Bay,Haldia,Chrome Ore,Handysize,32292,5100,15.5,7.3,22.8,932.7,555.0,102.29,193.84,89.98,506.89,38.0,6,2,156,1,13.46
2023-06-05,Richards Bay,Haldia,Chrome Ore,Panamax,79953,5100,14.5,10.7,25.2,932.7,555.0,102.29,193.84,89.98,506.89,38.0,6,2,156,1,17.01
2023-06-05,Richards Bay,Paradip,Thermal Coal,Capesize,164240,4800,13.4,9.3,22.9,932.7,555.0,102.29,193.84,89.98,506.89,44.4,6,2,156,1,21.47
2023-06-05,Richards Bay,Paradip,Thermal Coal,Handysize,25606,4800,14.8,3.6,18.7,932.7,555.0,102.29,193.84,89.98,506.89,44.4,6,2,156,1,11.13
2023-06-05,Richards Bay,Visakhapatnam,Thermal Coal,Capesize,182831,4600,12.8,12.3,25.2,932.7,555.0,102.29,193.84,89.98,506.89,37.0,6,2,156,1,21.46
2023-06-05,Richards Bay,Visakhapatnam,Thermal Coal,Supramax,46396,4600,13.7,6.9,20.6,932.7,555.0,102.29,193.84,89.98,506.89,37.0,6,2,156,1,12.61
2023-06-05,Richards Bay,Visakhapatnam,Thermal Coal,Handysize,26898,4600,14.2,5.0,19.2,932.7,555.0,102.29,193.84,89.98,506.89,37.0,6,2,156,1,10.78
2023-06-05,Richards Bay,Visakhapatnam,Chrome Ore,Panamax,56123,4600,13.6,7.3,20.8,932.7,555.0,102.29,193.84,89.98,506.89,37.0,6,2,156,1,16.73
2023-06-05,Saldanha Bay,Paradip,Manganese Ore,Panamax,74090,5600,17.1,6.9,24.2,932.7,555.0,102.29,193.84,89.98,506.89,44.4,6,2,156,1,16.95
2023-06-05,Saldanha Bay,Paradip,Iron Ore,Panamax,72003,5600,16.8,8.7,25.6,932.7,555.0,102.29,193.84,89.98,506.89,44.4,6,2,156,1,15.19
2023-06-05,Saldanha Bay,Paradip,Manganese Ore,Capesize,179708,5600,16.3,10.8,27.2,932.7,555.0,102.29,193.84,89.98,506.89,44.4,6,2,156,1,23.62
2023-06-05,Saldanha Bay,Visakhapatnam,Manganese Ore,Panamax,66522,5400,15.5,7.7,23.2,932.7,555.0,102.29,193.84,89.98,506.89,37.0,6,2,156,1,16.72
2023-06-05,Tubarao,Paradip,Iron Ore,Supramax,58933,9200,27.0,5.8,33.0,932.7,555.0,102.29,193.84,89.98,506.89,44.4,6,2,156,1,15.34
2023-06-05,Tubarao,Paradip,Iron Ore,Panamax,61526,9200,27.1,5.1,32.6,932.7,555.0,102.29,193.84,89.98,506.89,44.4,6,2,156,1,17.23
2023-06-05,Tubarao,Paradip,Iron Ore,Capesize,142767,9200,26.6,7.2,34.2,932.7,555.0,102.29,193.84,89.98,506.89,44.4,6,2,156,1,23.73
2023-06-05,Vostochny,Haldia,Coking Coal,Panamax,65397,4700,13.8,8.5,22.3,932.7,555.0,102.29,193.84,89.98,506.89,38.0,6,2,156,1,15.51
2023-06-05,Vostochny,Haldia,Thermal Coal,Handysize,24527,4700,14.5,5.6,20.1,932.7,555.0,102.29,193.84,89.98,506.89,38.0,6,2,156,1,11.15
2023-06-05,Vostochny,Paradip,Coking Coal,Panamax,69872,4600,13.5,8.4,22.0,932.7,555.0,102.29,193.84,89.98,506.89,44.4,6,2,156,1,15.25
2023-06-05,Vostochny,Paradip,Thermal Coal,Supramax,46479,4600,13.2,6.4,19.7,932.7,555.0,102.29,193.84,89.98,506.89,44.4,6,2,156,1,13.06
2023-06-05,Vostochny,Paradip,Coking Coal,Capesize,138018,4600,13.1,7.9,21.5,932.7,555.0,102.29,193.84,89.98,506.89,44.4,6,2,156,1,22.67
2023-06-06,Beira,Paradip,Coking Coal,Handysize,20061,4200,12.5,4.3,17.2,935.8,561.8,104.45,193.66,90.52,507.48,47.2,6,2,157,1,11.42
2023-06-06,Dampier,Paradip,Iron Ore,Capesize,151055,4180,11.7,9.8,22.1,935.8,561.8,104.45,193.66,90.52,507.48,47.2,6,2,157,1,24.34
2023-06-06,Dampier,Visakhapatnam,Iron Ore,Handysize,20606,4450,13.8,6.6,20.4,935.8,561.8,104.45,193.66,90.52,507.48,35.6,6,2,157,1,9.91
2023-06-06,Hampton Roads,Haldia,Thermal Coal,Panamax,77080,10000,30.5,10.3,40.8,935.8,561.8,104.45,193.66,90.52,507.48,35.7,6,2,157,1,17.43
2023-06-06,Hampton Roads,Haldia,Thermal Coal,Supramax,51338,10000,29.8,9.6,39.5,935.8,561.8,104.45,193.66,90.52,507.48,35.7,6,2,157,1,16.71
2023-06-06,Hampton Roads,Haldia,Coking Coal,Panamax,64152,10000,31.4,8.0,39.4,935.8,561.8,104.45,193.66,90.52,507.48,35.7,6,2,157,1,19.16
2023-06-06,Hampton Roads,Paradip,Coking Coal,Handysize,31374,9800,29.5,6.5,36.2,935.8,561.8,104.45,193.66,90.52,507.48,47.2,6,2,157,1,14.31
2023-06-06,Hampton Roads,Paradip,Coking Coal,Panamax,65525,9800,29.9,6.8,37.2,935.8,561.8,104.45,193.66,90.52,507.48,47.2,6,2,157,1,18.66
2023-06-06,Hampton Roads,Paradip,Coking Coal,Capesize,157069,9800,28.8,10.3,39.8,935.8,561.8,104.45,193.66,90.52,507.48,47.2,6,2,157,1,29.78
2023-06-06,Hampton Roads,Visakhapatnam,Coking Coal,Capesize,135884,9600,28.0,9.5,37.5,935.8,561.8,104.45,193.66,90.52,507.48,35.6,6,2,157,1,29.22
2023-06-06,Hampton Roads,Visakhapatnam,Coking Coal,Supramax,49003,9600,28.9,5.4,34.4,935.8,561.8,104.45,193.66,90.52,507.48,35.6,6,2,157,1,17.19
2023-06-06,Hampton Roads,Visakhapatnam,Coking Coal,Panamax,77302,9600,27.8,7.8,35.6,935.8,561.8,104.45,193.66,90.52,507.48,35.6,6,2,157,1,18.17
2023-06-06,Hay Point,Paradip,Coking Coal,Panamax,61231,5400,15.9,5.6,21.9,935.8,561.8,104.45,193.66,90.52,507.48,47.2,6,2,157,1,15.68
2023-06-06,Muara Berau,Visakhapatnam,Thermal Coal,Supramax,57117,3000,9.0,6.6,15.7,935.8,561.8,104.45,193.66,90.52,507.48,35.6,6,2,157,1,11.93
2023-06-06,Muara Berau,Visakhapatnam,Thermal Coal,Handysize,13407,3000,9.3,5.3,14.5,935.8,561.8,104.45,193.66,90.52,507.48,35.6,6,2,157,1,8.98
2023-06-06,Muara Berau,Visakhapatnam,Thermal Coal,Panamax,59406,3000,8.9,7.7,16.6,935.8,561.8,104.45,193.66,90.52,507.48,35.6,6,2,157,1,13.16
2023-06-06,Nacala,Paradip,Coking Coal,Panamax,66869,3900,11.3,5.7,17.4,935.8,561.8,104.45,193.66,90.52,507.48,47.2,6,2,157,1,15.3
2023-06-06,Nacala,Paradip,Thermal Coal,Handysize,17261,3900,11.9,4.2,16.9,935.8,561.8,104.45,193.66,90.52,507.48,47.2,6,2,157,1,10.0
2023-06-06,Nacala,Visakhapatnam,Coking Coal,Panamax,58842,3700,11.4,7.8,19.2,935.8,561.8,104.45,193.66,90.52,507.48,35.6,6,2,157,1,15.15
2023-06-06,Newcastle,Paradip,Coking Coal,Handysize,31978,5800,17.8,6.8,24.8,935.8,561.8,104.45,193.66,90.52,507.48,47.2,6,2,157,1,12.44
2023-06-06,Newcastle,Paradip,Thermal Coal,Supramax,47036,5800,17.8,7.1,25.3,935.8,561.8,104.45,193.66,90.52,507.48,47.2,6,2,157,1,14.02
2023-06-06,Newcastle,Visakhapatnam,Thermal Coal,Handysize,13955,5650,17.5,4.0,21.4,935.8,561.8,104.45,193.66,90.52,507.48,35.6,6,2,157,1,11.3
2023-06-06,Newcastle,Visakhapatnam,Coking Coal,Capesize,134676,5650,16.6,9.2,25.8,935.8,561.8,104.45,193.66,90.52,507.48,35.6,6,2,157,1,27.01
2023-06-06,Newcastle,Visakhapatnam,Thermal Coal,Capesize,184012,5650,16.6,11.6,28.2,935.8,561.8,104.45,193.66,90.52,507.48,35.6,6,2,157,1,25.54
2023-06-06,Newcastle,Visakhapatnam,Thermal Coal,Supramax,60505,5650,16.7,5.1,21.7,935.8,561.8,104.45,193.66,90.52,507.48,35.6,6,2,157,1,14.28
2023-06-06,Port Hedland,Gangavaram,Iron Ore,Capesize,172584,4550,13.1,9.4,22.5,935.8,561.8,104.45,193.66,90.52,507.48,39.6,6,2,157,1,25.46
2023-06-06,Port Hedland,Visakhapatnam,Iron Ore,Handysize,28650,4520,13.5,5.5,19.0,935.8,561.8,104.45,193.66,90.52,507.48,35.6,6,2,157,1,9.86
2023-06-06,Richards Bay,Gangavaram,Chrome Ore,Supramax,44018,4650,13.8,4.8,18.6,935.8,561.8,104.45,193.66,90.52,507.48,39.6,6,2,157,1,15.11
2023-06-06,Richards Bay,Haldia,Thermal Coal,Handysize,30388,5100,15.8,7.5,23.3,935.8,561.8,104.45,193.66,90.52,507.48,35.7,6,2,157,1,10.67
2023-06-06,Richards Bay,Paradip,Thermal Coal,Panamax,76495,4800,14.7,6.6,21.7,935.8,561.8,104.45,193.66,90.52,507.48,47.2,6,2,157,1,14.97
2023-06-06,Richards Bay,Paradip,Chrome Ore,Handysize,31563,4800,15.3,4.8,20.7,935.8,561.8,104.45,193.66,90.52,507.48,47.2,6,2,157,1,12.48
2023-06-06,Richards Bay,Visakhapatnam,Chrome Ore,Handysize,18412,4600,15.0,4.8,19.8,935.8,561.8,104.45,193.66,90.52,507.48,35.6,6,2,157,1,12.16
2023-06-06,Richards Bay,Visakhapatnam,Chrome Ore,Capesize,165173,4600,13.5,9.8,23.3,935.8,561.8,104.45,193.66,90.52,507.48,35.6,6,2,157,1,27.35
2023-06-06,Saldanha Bay,Paradip,Iron Ore,Handysize,19125,5600,16.8,6.2,23.7,935.8,561.8,104.45,193.66,90.52,507.48,47.2,6,2,157,1,10.48
